site,mse,rmse,mae,r2,train_rmse_curve,val_rmse_curve
2000__BURWOOD_HWY E of WARRIGAL_RD,320.35850052182235,17.898561409281537,13.326030070965107,0.9664593560384392,"[96.22312455757366, 87.24729788261806, 79.24050877883016, 72.0385499082561, 65.56385310017923, 59.68173012378972, 54.46448375573471, 49.76917277303358, 45.54969103064668, 41.7336663651681, 38.363796647033965, 35.41755324941944, 32.774527926962136, 30.434946236877202, 28.350212986035388, 26.51711057569644, 24.934411883344417, 23.517793796521556, 22.32428934049362, 21.25756896925018, 20.29842025016292, 19.490984288483187, 18.760553820290646, 18.128624783781436, 17.58075160402194, 17.11723582517576, 16.692329106295738, 16.351716039212437, 16.048385037904666, 15.78255307986809, 15.550018930670708, 15.337596098093591, 15.139812107797805, 14.933707042316902, 14.754195802120615, 14.579927720160367, 14.440044073092524, 14.300916534918507, 14.17406368665038, 14.068746604543078, 13.958674043115169, 13.860438348513101, 13.743403770210431, 13.616259874263589, 13.553473777201004, 13.508663841850908, 13.451638904664964, 13.32279240683807, 13.220977720585793, 13.176482937970531, 13.13154679162453, 13.024842682105353, 12.949790382360797, 12.8759889903689, 12.796961145258717, 12.765928566685716, 12.716066315582992, 12.671910008593677, 12.585760274592898, 12.547375406433831, 12.50755797738704, 12.44020416322128, 12.38776857043101, 12.342781995361639, 12.289869421195787, 12.244975616804211, 12.151696909651436, 12.112121220086616, 12.079307855494989, 12.041209271418277, 12.018566796770662, 11.917156591272505, 11.892843820332272, 11.829873096363565, 11.783724172047817, 11.762132572651458, 11.694752426285438, 11.643479234902582, 11.616939416927892, 11.600100883342638, 11.548409495203392, 11.496876348498501, 11.465447678763455, 11.390882204836041, 11.375351235870687, 11.320029167438353, 11.22763334355656, 11.203757472084426, 11.132526926429486, 11.044404586965133, 11.002700657031985, 10.975375265709575, 10.916981315064142, 10.839095506297339, 10.762852809701073, 10.730269821716156, 10.701465204025746, 10.682396568207002, 10.644068124428902, 10.59485920378456]","[103.96053497977891, 94.50373988481766, 86.00181270065542, 78.49956691942582, 71.71277567295483, 65.58142108009685, 60.10436847895576, 55.19914848214077, 50.86343559756198, 46.834438288338106, 43.335539330237935, 40.260172300978894, 37.50693898538405, 35.11990606287279, 33.00914247795906, 31.082147277263807, 29.5625872602818, 28.230011576753252, 27.06689577644147, 26.055274223261655, 25.115211248337577, 24.313404709823732, 23.66729722341478, 23.135353292827375, 22.63862215101979, 22.188116304894695, 21.843907486618352, 21.502168411584478, 21.288663769954624, 21.06133250654255, 20.866913253236604, 20.694451065373574, 20.553741509147425, 20.441819756200438, 20.38886666621024, 20.324962254869764, 20.25589751018387, 20.17390213481116, 20.088458539998378, 20.042377989519387, 20.016685474939774, 19.978163413142273, 19.954034046767124, 19.909599018816007, 19.87877462863137, 19.883391969633568, 19.87482826653107, 19.84222921772776, 19.883290353247197, 19.846880441157982, 19.810283040584288, 19.819347839258523, 19.813482099010958, 19.803627177396976, 19.79060255730866, 19.793678157275306, 19.83239024939468, 19.798113668486852, 19.811453603568797, 19.78485475327104, 19.743133905160413, 19.74720397238044, 19.742065761912272, 19.763951283707538, 19.789094717314914, 19.76959781738209, 19.832935410354295, 19.828771794645537, 19.818337017788686, 19.798193894363756, 19.777200536310872, 19.7606103145515, 19.78114720898318, 19.805617735544104, 19.82492150996385, 19.866064868627202, 19.880917553149228, 19.87691707789211, 19.866185726776845, 19.859528951684418, 19.868268594234873, 19.84412301307561, 19.823018202606633, 19.83372605649336, 19.831268253706916, 19.831117938994687, 19.86556529392703, 19.845828287617984, 19.813616990694936, 19.82538305793821, 19.808543999442392, 19.823486822927848, 19.837664942815177, 19.801765128862208, 19.800156231187003, 19.801333505493123, 19.786466166751918, 19.78598201616981, 19.809784373322916, 19.843042117353228]"
2000__TOORAK_RD W of WARRIGAL_RD,331.05500396856473,18.194916981634314,13.555373755785135,0.9607861730983551,"[85.6219217874826, 77.64411080911565, 70.54206734469173, 64.17399424776147, 58.45361415383433, 53.26447016811966, 48.678958999374316, 44.55940165733077, 40.911904990393126, 37.57531424449383, 34.64088299739009, 32.03893522974516, 29.723358670045034, 27.683376203409725, 25.87352497682435, 24.25121628704635, 22.930685580076585, 21.726875630277018, 20.637137351030276, 19.73862705178715, 18.915158537839336, 18.24282638955913, 17.60884309177636, 17.117220776572335, 16.648499663650576, 16.21344284668359, 15.84914853936835, 15.53124939672084, 15.210550521761713, 14.937442184591196, 14.678825997784195, 14.458990002338517, 14.28438827872828, 14.123819927400834, 13.937817977762231, 13.800802358039132, 13.671330713837406, 13.52082534985011, 13.380721014954243, 13.295410425898677, 13.175328003456409, 13.075955516685337, 13.011523371613057, 12.92417072856929, 12.848169607057377, 12.717644021219902, 12.576778900578086, 12.474290701336688, 12.372445654453232, 12.248308527055183, 12.184628311440697, 12.101363272696611, 11.984701636500606, 11.903314662741753, 11.821578435549574, 11.723461489528441, 11.634527156649332, 11.5652400126818, 11.518454470832747, 11.430933553473418, 11.348040287056984, 11.281950259816698, 11.211660403153886, 11.181060555020213, 11.095863637299752, 11.040424257969411, 10.945460551727727, 10.874420617474641, 10.829251139721983, 10.773613474631606, 10.690844526295594, 10.63176368879036, 10.60788663516039, 10.551866910975232, 10.512594383629168, 10.464666144561395, 10.431394443558005, 10.385439342967715, 10.345540913098542, 10.316655610643725, 10.273641929047754, 10.24291756578658, 10.203634738649527, 10.175719528238943, 10.1279319730114, 10.055508092211792, 9.992602800489985, 9.972084752433153, 9.902948482723385, 9.821809130273689, 9.785469131000612, 9.718199811608875, 9.671476832627564, 9.653030694803746, 9.625851755951947, 9.579823250413867, 9.531965468241273, 9.486034782295471, 9.437988645500752, 9.391559306126853]","[91.4955968925185, 83.14573870307731, 75.62629982881887, 68.98891514989842, 62.95527471427836, 57.52178517331258, 52.72142422179106, 48.64904055006324, 44.968086630437135, 41.53124787751397, 38.66546735158336, 36.01333173890638, 33.663739633063315, 31.569463895956414, 29.729459936419335, 28.034455925792454, 26.789702677929732, 25.680624595009718, 24.633917204883364, 23.75613409835409, 23.021578629137835, 22.395845605174447, 21.83013270176595, 21.49153785818999, 21.08823157405426, 20.72318948113601, 20.40485359636197, 20.172045108361022, 19.921227553700515, 19.72762632124161, 19.563368243614324, 19.43102180733844, 19.381023412215065, 19.249277445645056, 19.129577728059484, 19.029449984942385, 18.97795450268573, 18.86163908118793, 18.761094602061434, 18.715896745713714, 18.69590250768665, 18.65424201274018, 18.622353596461718, 18.565925243151373, 18.545907549040805, 18.497100704725376, 18.464294577492833, 18.465776492648736, 18.478900193786657, 18.377226227868892, 18.384734303746, 18.482230623121517, 18.452229891840346, 18.466153911037722, 18.450561245137095, 18.441141552761056, 18.456063073364408, 18.48411412800163, 18.47475589329786, 18.446564842954782, 18.499699011727518, 18.49581611216874, 18.503940914463268, 18.50277937601262, 18.480427570262435, 18.491122909327554, 18.481380016581067, 18.517268591515652, 18.511491641328806, 18.514442873947573, 18.468006233108536, 18.47141603934066, 18.496199574603104, 18.498973156598513, 18.497154658101653, 18.462188385092897, 18.46221571270823, 18.493471948318156, 18.501202706484207, 18.50968236871295, 18.524641263351164, 18.53655669278132, 18.526480919173153, 18.52522765388588, 18.53688556695875, 18.519444764772363, 18.51590029039288, 18.510761508713433, 18.51710228208128, 18.502295635317033, 18.504415092472115, 18.48447985703845, 18.499861166083598, 18.496593239878983, 18.503314394137526, 18.50631047571246, 18.517799837015367, 18.492218594930485, 18.48930958173526, 18.49357962703221]"
2000__WARRIGAL_RD N of TOORAK_RD,272.8887251204082,16.51934396761591,11.565908273061117,0.9696903396167997,"[90.73533425571524, 82.21158777938575, 74.5588532667114, 67.73069909300389, 61.663544087513856, 56.13320397696818, 51.17271691535554, 46.77388027836298, 42.785483497465876, 39.22423592298948, 36.09670376649981, 33.39047442021174, 30.929986309071598, 28.7603661176111, 26.872011418699763, 25.16295400596934, 23.66892834483022, 22.364111327782354, 21.22335617225272, 20.252407412255394, 19.39931911576598, 18.63990877417497, 17.990943602716914, 17.432370085449993, 16.94836170645069, 16.516700597230564, 16.10170905792507, 15.757084558652734, 15.434967595983814, 15.159160821269683, 14.91138503147201, 14.71073855817328, 14.527561227550008, 14.33899325973107, 14.166736493610776, 14.050191714937148, 13.910757398988446, 13.72151268383356, 13.599481350693923, 13.467312993373326, 13.309248063513346, 13.216465560528528, 13.147718111991372, 13.061548603676048, 12.957097483929951, 12.867082241565344, 12.758845888732704, 12.620637461040493, 12.564025367624788, 12.441338950720343, 12.380650330010107, 12.278837053346365, 12.21321097553235, 12.131556970665551, 12.055252624046835, 11.937062518282396, 11.861748577976483, 11.823450225937671, 11.755858053383593, 11.706704392423672, 11.587987265264616, 11.53447376205989, 11.474008320961184, 11.339217025544436, 11.20970756944106, 11.161828779213637, 11.094625000002791, 11.023792587660878, 10.98644971167039, 10.919689945292506, 10.814476492182209, 10.77203982751519, 10.66855463484821, 10.598765093677466, 10.521421442021435, 10.430190108610418, 10.352475647366036, 10.303811880815843, 10.287913675911481, 10.25084094202449, 10.207484147961562, 10.095066275548984, 10.036824041327819, 9.97128476443823, 9.921713679902874, 9.835958267546257, 9.78627575291521, 9.71325274202887, 9.65775448503519, 9.598174007870963, 9.565351942968855, 9.489724159007325, 9.442249050520344, 9.38698108678047, 9.33001004957466, 9.266308383996467, 9.237767608503669, 9.176955440220036, 9.101479460851808, 9.053405684606867]","[96.15241276012378, 87.2886608327708, 79.46126648861774, 72.3764431343311, 66.05985401074336, 60.30897739079114, 55.19349970660461, 50.626905177701886, 46.3740632307517, 42.66793903515806, 39.51493126787649, 36.65816731442297, 34.09630231761952, 31.957013916589787, 30.033654484239236, 28.3482391318646, 26.841303029156947, 25.588779828406622, 24.43095821939146, 23.528166579876004, 22.71010565085373, 21.96607482906649, 21.407793704647844, 20.88810398101139, 20.487957344743602, 20.14606232320188, 19.74990900979222, 19.49626781149834, 19.283813211328944, 19.1235970304453, 18.94665299047331, 18.77375085594438, 18.67345400325515, 18.540405313855636, 18.460159964843747, 18.365258351241007, 18.347135772569793, 18.288258604686554, 18.219783110970972, 18.186546801413666, 18.119640882968184, 18.078270073526156, 18.06713153169023, 18.05440113878082, 18.037781414861936, 17.99903821738544, 17.90749075653131, 17.878232506128338, 17.888067125278155, 17.864846299289756, 17.851958744145556, 17.84288864922161, 17.83562020689624, 17.832001109561315, 17.84099826524894, 17.79137216899473, 17.741567775056026, 17.744641762846374, 17.742195916904663, 17.736459040043034, 17.711372004287515, 17.727289023150746, 17.746944990005392, 17.77781974100778, 17.74377968367052, 17.751169985374247, 17.74163785391825, 17.729775617176035, 17.73504800884269, 17.748310082590525, 17.759353946729167, 17.753556611746884, 17.751338257577363, 17.795525017333503, 17.783254861975717, 17.77968708842339, 17.767851506852384, 17.76102649806358, 17.76319127076233, 17.73626302316378, 17.76571763379323, 17.77378986614967, 17.807897654154733, 17.831217142130157, 17.812051424862208, 17.7824995338278, 17.778774226592354, 17.77662310465572, 17.780159410441126, 17.76869656667333, 17.778276474661183, 17.77343711245847, 17.795769649993925, 17.78910209594018, 17.807702951258122, 17.799044278943214, 17.80826908968709, 17.82996658182243, 17.810404635784558, 17.789521442403586]"
2000__WARRIGAL_RD S of BURWOOD_HWY,490.94883109838383,22.157365165975484,15.843835687162864,0.9690909707448642,"[119.96864087024082, 108.66152778791405, 98.48724430029164, 89.35479198670826, 81.25677094826578, 73.9594402355696, 67.3291669481363, 61.453947610738446, 56.14940816707642, 51.40590888323921, 47.17522671463553, 43.40645767277397, 40.03990363287866, 37.09730065159856, 34.469893927404755, 32.141766559484516, 30.106549559931352, 28.34829662629445, 26.806110198070883, 25.49934886194795, 24.33727212298391, 23.311014780756917, 22.453709512480444, 21.733769857911412, 21.049746896437036, 20.435166681551, 19.84660832033994, 19.435534602130414, 19.041260132015314, 18.710398947092436, 18.44156676317388, 18.16523366181353, 17.918447114845986, 17.685245838887464, 17.45256290765731, 17.28744575292334, 17.112077450598917, 16.94293217438285, 16.74359759290103, 16.584817221557465, 16.436062464387497, 16.31732916959207, 16.185490315626662, 16.048018397110145, 15.914197829776983, 15.81058662783556, 15.692898752042927, 15.62621215147279, 15.443686789913555, 15.29308416857698, 15.18415720772715, 15.059805983877439, 14.98163405740427, 14.89693471396559, 14.748139666295408, 14.61384862155921, 14.440385352345245, 14.319705999046764, 14.2601392113375, 14.206513346267524, 14.125804729350884, 13.999685175258882, 13.873570218206881, 13.778602378095739, 13.699722678572906, 13.63196628756647, 13.58133749621747, 13.537538200213517, 13.408426760276772, 13.381058292819906, 13.272394571387817, 13.200064640080024, 13.155796958523656, 13.058802987734522, 12.971627849660786, 12.933415108010706, 12.874262859844578, 12.83299843849354, 12.757257646256134, 12.640540003763673, 12.589046648283892, 12.511435333376816, 12.4783834699189, 12.364840515071055, 12.285365848882005, 12.212535284068691, 12.167430786249628, 12.052120213832236, 11.966071970975165, 11.862217989021794, 11.790806989445198, 11.669514351381896, 11.569018807498171, 11.509096789061859, 11.41179300887117, 11.36154973115082, 11.30982478345402, 11.202835631419791, 11.169998096912876, 11.108709005031567]","[124.713361690468, 113.13188362718833, 102.62685490414023, 93.21889222916603, 84.62031264528882, 77.08583696567705, 70.11732617107096, 64.05293134472882, 58.51577749718828, 53.68751426006749, 49.282551137181336, 45.37734896771966, 41.84628030295569, 38.85532961453896, 36.096053188148716, 33.812450046535766, 31.763719667525923, 30.083529018041006, 28.593327655875036, 27.294829907523646, 26.26595242624629, 25.337592550659426, 24.604416915817065, 24.046975562468436, 23.484303488426622, 23.041083544915903, 22.534659332910195, 22.26723576285506, 22.08326680517686, 21.988302645659886, 21.89020073629464, 21.71921917764854, 21.614216911815845, 21.591098846677095, 21.52483135081138, 21.449139997593427, 21.45399679901552, 21.398329594964864, 21.373860338926182, 21.377020758656908, 21.350500463808306, 21.34710612115075, 21.355896241484846, 21.34014018667857, 21.276703235895436, 21.270578298019352, 21.281926686853662, 21.279328229569128, 21.244257157202334, 21.30024590841243, 21.34197885849141, 21.30717849135064, 21.32981431497074, 21.31192164562864, 21.310030522223883, 21.332262008800182, 21.364848168059694, 21.39536987924738, 21.39073074452452, 21.375636017782945, 21.40201416629269, 21.464327524748565, 21.452312354670983, 21.456921966431793, 21.465167482123448, 21.419069531992765, 21.413865608152086, 21.430988751928904, 21.376327744687504, 21.37512481372362, 21.418288979035964, 21.413581278951824, 21.411948119016795, 21.42650260020634, 21.41271762654492, 21.410033447520313, 21.393228856130197, 21.397603300013685, 21.415185018086827, 21.433494480974225, 21.45276282262599, 21.44480578114784, 21.476791077714253, 21.484887763295212, 21.48321221059882, 21.497184490523004, 21.5265758430345, 21.509060748297955, 21.484038082016895, 21.474015258539517, 21.449524506861756, 21.453081279926053, 21.456530848536598, 21.483912034043865, 21.43847175335097, 21.441046198466548, 21.43262925294539, 21.450386231600017, 21.46290098000343, 21.441322555122373]"
2200__MAROONDAH_HWY E of UNION_RD,177.9709303121198,13.340574587030343,9.473539663164804,0.9516830796118972,"[56.45633388816422, 51.24260820980035, 46.56532633000244, 42.37800403571906, 38.63396986676982, 35.2695151068615, 32.30980890022138, 29.67916999415166, 27.274619203104834, 25.13917244953019, 23.27767871240133, 21.651253119305103, 20.153388251478358, 18.86239256531288, 17.718810098687637, 16.73708062911531, 15.876087880316664, 15.138176351233676, 14.505758932121324, 13.942887605285886, 13.441117732330758, 13.023006424138302, 12.654609707269799, 12.345681105418597, 12.070992451054865, 11.832048823324698, 11.605041625618481, 11.42456070902301, 11.280595245685294, 11.157574433324779, 11.013267913830864, 10.890434869838439, 10.779022333514774, 10.665466674336706, 10.589675621720493, 10.484454201267274, 10.396434052101363, 10.294768278830773, 10.226094283414048, 10.13314428074264, 10.032649280799399, 9.948225591328207, 9.918683623523776, 9.847816367527296, 9.811808423396647, 9.788794938000581, 9.732590892472718, 9.65713754430684, 9.625916625650994, 9.593486326587906, 9.560272368362645, 9.490354894813395, 9.44381387050501, 9.420871712735837, 9.370865770129903, 9.318995099958068, 9.27927894618752, 9.155242434978783, 9.067714774341765, 9.014047460700876, 8.976266853886031, 8.916868124937448, 8.886039722425746, 8.833269946413179, 8.759073306443968, 8.733371164320326, 8.722314481290478, 8.680345118334305, 8.66564336160211, 8.635510616436767, 8.596441793294579, 8.532052139718186, 8.513163413032306, 8.503728436152562, 8.440002107089267, 8.41452390158743, 8.392862522700801, 8.37306135732307, 8.314559195100028, 8.286350546648375, 8.279583751666562, 8.240422278311886, 8.217086897749017, 8.157030369445918, 8.110635134188026, 8.065922908990615, 8.044885412953237, 7.99647029684727, 7.964701207811637, 7.9078064882337555, 7.863937663912634, 7.830750526446611, 7.776416035960525, 7.762366504991337, 7.704252350965477, 7.656507529280273, 7.5950427272698855, 7.5624196818132825, 7.530731208079778, 7.500681358045702]","[61.07221137919182, 55.537135598180576, 50.645129666313984, 46.151999950184354, 42.17072218620192, 38.51855949100257, 35.38757644749379, 32.64028971946057, 30.1869942988676, 27.958273231701412, 25.976192458936232, 24.268646459062158, 22.63096661579483, 21.297916076919474, 20.06832022494893, 19.0129549643149, 18.091268812499894, 17.282379192974428, 16.618224640979985, 15.968567697753002, 15.494256982168418, 15.071294203998685, 14.716797762844093, 14.443185402392766, 14.141633613452747, 13.91983835015135, 13.742542648274465, 13.559769370857358, 13.40646684321083, 13.292226226158958, 13.178552475605454, 13.088211684097597, 13.00131705234326, 12.938258439771365, 12.855946474543844, 12.804203120226774, 12.75172462818896, 12.734425605215641, 12.672645597324358, 12.683046146171788, 12.667747739841582, 12.711979572818409, 12.698186265726083, 12.693423346467943, 12.68638704897015, 12.678485639070535, 12.69834342016274, 12.70744304208132, 12.69504386835446, 12.662069444176234, 12.655799060626773, 12.656305579188281, 12.655771135689086, 12.643218850927388, 12.651276901249165, 12.646991991524683, 12.653059440327224, 12.612141539207819, 12.576600094221813, 12.592379439243068, 12.5995301211692, 12.607154503786335, 12.618923636206336, 12.616437025584393, 12.653958191656663, 12.64449554717029, 12.638114257227794, 12.655190601492235, 12.657625549086907, 12.682584190622286, 12.690184066442393, 12.678499833544295, 12.685194133928771, 12.683459337544287, 12.689201572856913, 12.686188122773816, 12.698191854939347, 12.729239572296999, 12.758154621354532, 12.765696767245233, 12.780394305215463, 12.787785637661221, 12.799512216970898, 12.767967379720591, 12.767882744352, 12.749610183485348, 12.745257859294675, 12.744735915539422, 12.759275900920168, 12.74957236741824, 12.759805192701535, 12.770859946377183, 12.759078116147627, 12.761055470528893, 12.728438950486117, 12.7302576564191, 12.741077477107485, 12.732077239933089, 12.727995261092028, 12.729319157945342]"
2200__MAROONDAH_HWY W of UNION_RD,203.37582654550266,14.26098967622874,10.540208737769824,0.9473576533326886,"[58.756145916110995, 53.37802493502052, 48.54334930924031, 44.228094475170366, 40.400423466412484, 36.93058834346804, 33.86123772221291, 31.133170190244687, 28.671236388344823, 26.489863481314995, 24.594838961372435, 22.88119172120853, 21.387400665724748, 20.094682320780002, 18.956142643114028, 17.981793944840526, 17.109847372904085, 16.36208274528697, 15.712889715130157, 15.139731472681527, 14.666402231834894, 14.206119145375764, 13.840894875384246, 13.491728844479637, 13.192441791327694, 12.939125200430587, 12.717559117844356, 12.521725976396768, 12.377896510375653, 12.238200790686104, 12.06485751182672, 11.927915426791618, 11.818171124769666, 11.691089484702728, 11.56608852527745, 11.483087756952912, 11.424102392191452, 11.283015068698493, 11.182164049213302, 11.091400589217745, 11.033558420212579, 10.923067888929788, 10.835683535742627, 10.76218622386728, 10.689719469970319, 10.5989612932286, 10.495307952696216, 10.421940859898783, 10.376462606988108, 10.34373858843759, 10.31170105779649, 10.24879461666469, 10.1349729145869, 10.061786499571129, 10.038842322679425, 9.974844257571934, 9.940424317072917, 9.906811745391995, 9.849915795105751, 9.819979527139509, 9.801865281105636, 9.73796566222317, 9.69583287694135, 9.627340346111179, 9.565112972826729, 9.53055662117399, 9.476432433410363, 9.406426226040185, 9.379489293212497, 9.34002032363074, 9.316541544272928, 9.28081512165352, 9.270690947424628, 9.197102379809284, 9.17032769147586, 9.127862195857588, 9.106099968856686, 9.025092748486147, 8.95525384964716, 8.915113003584624, 8.847003209672557, 8.796815421576506, 8.729958139396638, 8.68532177829239, 8.673858754814727, 8.629719427724023, 8.5823318106811, 8.53906234406677, 8.486552002758515, 8.457389956104736, 8.443913513192609, 8.406725497936161, 8.349353116589871, 8.335647337445266, 8.310131070905884, 8.285936106211956, 8.240121723160081, 8.171064723052917, 8.146305183670147, 8.112025335201723]","[59.15889327415673, 53.677232386048836, 48.770191558854314, 44.380231370133664, 40.44739024258059, 37.00096794908998, 33.92314600281289, 31.221697648941827, 28.74769538159359, 26.58338674308553, 24.69922082476703, 22.99306782885553, 21.542595454120658, 20.237423179577824, 19.160519532525058, 18.24496501355405, 17.43354228528086, 16.669450075944905, 16.142551765949534, 15.698977596945504, 15.31600133408068, 14.9995564651223, 14.707038097786985, 14.460652285843004, 14.251161580605379, 14.103784137659346, 13.972708799373907, 13.895147417151183, 13.830350197771308, 13.778034303967658, 13.67238598424318, 13.606205341799491, 13.58633721378759, 13.550117199150476, 13.541815214940248, 13.518290205906268, 13.505310883136637, 13.43798387218561, 13.389297389175667, 13.376091385612702, 13.371403272284532, 13.360392971186851, 13.375255198238818, 13.370653207032776, 13.369068163503306, 13.352073244882844, 13.359724166254377, 13.382741922220633, 13.406896870547335, 13.431068504064882, 13.442202880152635, 13.445160990389597, 13.473231535376906, 13.48908626287191, 13.486545871279274, 13.476325776275383, 13.490084660942594, 13.478947886972321, 13.514715526835532, 13.52148569133574, 13.516824277681406, 13.530632797600495, 13.503363756540713, 13.50107954565712, 13.501323473877548, 13.52562763494173, 13.525169928232533, 13.541591326948211, 13.54622811423663, 13.55207132956156, 13.554540043497685, 13.561350110576267, 13.565171476051516, 13.532017097055096, 13.542208972273622, 13.541441685403738, 13.53583771106064, 13.543720441016694, 13.562148545477669, 13.566508274298803, 13.54598714422031, 13.534409032036406, 13.52257742977748, 13.530304527733447, 13.531179854532796, 13.522944401284253, 13.548695145833465, 13.59311432639957, 13.59803598794659, 13.582364600465386, 13.585595102346918, 13.56426742479079, 13.564801962864625, 13.562538485836372, 13.55927979031075, 13.55669840046798, 13.554197906651462, 13.54960070496546, 13.542878987803043, 13.543595490858138]"
2200__UNION_RD N of MAROONDAH_HWY,119.08963538264318,10.912819772297313,7.788571704371591,0.9627156176847275,"[54.877733539090336, 49.75496127823124, 45.170330051749154, 41.041765561133175, 37.37548954420763, 34.05815236973398, 31.114213903958728, 28.45850118943684, 26.106767512325423, 23.943414312026647, 22.083667490623956, 20.409433298707736, 18.93893529666237, 17.653174672946445, 16.490026108757444, 15.455077154184256, 14.551461665265965, 13.78589199474095, 13.09160710783215, 12.505231655463733, 11.972452565930999, 11.522477694331577, 11.141407014088541, 10.834210994247535, 10.54118544589285, 10.263316438868205, 10.022742063880715, 9.819997137830017, 9.623707326255657, 9.448278956316328, 9.315332144185598, 9.19420433712103, 9.073672988596542, 8.963186970693469, 8.865240203166183, 8.782111684289347, 8.691857728440851, 8.604023936226668, 8.536001911113694, 8.47850138903163, 8.424068805319253, 8.376190528102205, 8.32638149301433, 8.22851916115437, 8.150765513405778, 8.097257367833436, 8.043709733128852, 8.005308656716002, 7.959892666558524, 7.915726464523667, 7.848767823790172, 7.810945493861382, 7.767315046715073, 7.736221826915953, 7.688200367565696, 7.6649744292010755, 7.592089561027779, 7.5665586292262255, 7.520266707629937, 7.488540480899598, 7.469489159390891, 7.436511857118013, 7.409088058302511, 7.377130858824268, 7.350840038222107, 7.304902147264655, 7.259368745634093, 7.191275059415065, 7.111813005580195, 7.0948158258096194, 7.071579008014929, 7.015200680858603, 6.966851567186914, 6.921635396937608, 6.899212853363036, 6.85650946849338, 6.8282025775527435, 6.772480090576595, 6.733988426861617, 6.71958364125251, 6.683805772178959, 6.64298092931185, 6.631015368793884, 6.5961426731097905, 6.564177995010436, 6.530770841426241, 6.480506819197096, 6.427064495000898, 6.375872106426977, 6.338468326386138, 6.324686141215109, 6.3149184658521405, 6.291281884535163, 6.273015706237123, 6.264435355540681, 6.221718786261563, 6.179173049106909, 6.161877097866842, 6.138867531827494, 6.116091755039757]","[59.77348121053392, 54.13748554699081, 49.094838079363555, 44.571808392394665, 40.639814247704905, 36.99405890864519, 33.7710507083408, 30.863489135266942, 28.292413062726013, 25.952047960563167, 23.950734144539013, 22.226371262872444, 20.664178696256176, 19.30682781919908, 18.074055990365782, 17.019561850145596, 16.098565768423462, 15.365408943981013, 14.674696301605017, 14.121864330200454, 13.66826798052288, 13.291622268568508, 12.997155566573992, 12.762018919866069, 12.502955816997744, 12.344637982766546, 12.188219702370654, 12.020813752239428, 11.930618658260057, 11.844227257789067, 11.763887723868859, 11.699095427834717, 11.632411991687174, 11.590530090959847, 11.549897721643482, 11.52407228975239, 11.504361067812079, 11.487537767394612, 11.48849267779755, 11.457396716086832, 11.43264179418405, 11.413385584765399, 11.420706896463585, 11.402120060787286, 11.394237992827925, 11.393767265641303, 11.383334064597172, 11.393558683158295, 11.400547088108048, 11.388075138061991, 11.379529905464304, 11.378810254485192, 11.359886713752847, 11.361992262225773, 11.332607216595962, 11.337484484209721, 11.292362054032322, 11.27944486921562, 11.27879041176795, 11.28168541282179, 11.27809130900559, 11.275519821930677, 11.286251088921018, 11.273557760740822, 11.27943517507231, 11.27529466314261, 11.252723817144357, 11.274900163794417, 11.276552790690742, 11.271630807088366, 11.264381874536664, 11.237093566478825, 11.216089495600375, 11.192988648897225, 11.189283780094913, 11.196115636688, 11.197560495840307, 11.180843613622347, 11.184445226888489, 11.200863506447313, 11.203210646440429, 11.19524312034008, 11.20001139494083, 11.19729977025973, 11.203014187365516, 11.20448357700932, 11.213984868661818, 11.248022253652868, 11.279272839060713, 11.273344053691678, 11.275155376280171, 11.262640442960452, 11.255111424559441, 11.246321040626764, 11.249365008641472, 11.26004938477415, 11.263031364043595, 11.266672971251653, 11.251006663745343, 11.256651066721952]"
